domain,price,currency,date,source,venue,tld
monero.com,316250,USD,2021-12-31,dnjournal_ytd,,com
palace.com,306000,USD,2020-12-31,dnjournal_ytd,,com
tactic.com,303295,USD,2023-12-31,dnjournal_ytd,,com
pose.com,302670,USD,2024-12-31,dnjournal_ytd,,com
eth.co,300000,USD,2021-12-31,dnjournal_ytd,,co
fsl.com,300000,USD,2024-12-31,dnjournal_ytd,,com
cancel.com,300000,USD,2024-12-31,dnjournal_ytd,,com
binance.ae,300000,USD,2021-12-31,dnjournal_ytd,,ae
oet.com,300000,USD,2022-12-31,dnjournal_ytd,,com
yourride.com,300000,USD,2023-12-31,dnjournal_ytd,,com
vegetarian.com,300000,USD,2023-12-31,dnjournal_ytd,,com
txt.com,300000,USD,2023-12-31,dnjournal_ytd,,com
badger.com,300000,USD,2021-12-31,dnjournal_ytd,,com
maxima.com,295000,USD,2021-12-31,dnjournal_ytd,,com
mortgagebroker.com.au,295000,USD,2024-12-31,dnjournal_ytd,,au
trill.com,289000,USD,2024-12-31,dnjournal_ytd,,com
bowman.com,281000,USD,2021-12-31,dnjournal_ytd,,com
weshare.com,280000,USD,2021-12-31,dnjournal_ytd,,com
kick.com,276077,USD,2020-12-31,dnjournal_ytd,,com
galatea.com,275000,USD,2024-12-31,dnjournal_ytd,,com
skywin.com,275000,USD,2023-12-31,dnjournal_ytd,,com
plans.com,275000,USD,2023-12-31,dnjournal_ytd,,com
girlfriend.ai,274610,USD,2024-12-31,dnjournal_ytd,,ai
important.com,270000,USD,2021-12-31,dnjournal_ytd,,com
canadian.com,269000,USD,2021-12-31,dnjournal_ytd,,com
ipl.com,265000,USD,2024-12-31,dnjournal_ytd,,com
results.com,264000,USD,2020-12-31,dnjournal_ytd,,com
cognitiveautomation.com,260000,USD,2022-12-31,dnjournal_ytd,,com
hdl.com,260000,USD,2023-12-31,dnjournal_ytd,,com
stack.ai,258888,USD,2023-12-31,dnjournal_ytd,,ai
z.org,257000,USD,2022-12-31,dnjournal_ytd,,org
npc.ai,250000,USD,2023-12-31,dnjournal_ytd,,ai
bobber.com,250000,USD,2022-12-31,dnjournal_ytd,,com
laura.com,250000,USD,2022-12-31,dnjournal_ytd,,com
whiskey.com,250000,USD,2023-12-31,dnjournal_ytd,,com
plunge.com,250000,USD,2023-12-31,dnjournal_ytd,,com
onyx.com,250000,USD,2023-12-31,dnjournal_ytd,,com
laced.com,250000,USD,2021-12-31,dnjournal_ytd,,com
followup.com,250000,USD,2021-12-31,dnjournal_ytd,,com
sound.ai,250000,USD,2024-12-31,dnjournal_ytd,,ai
madeiniran.com,250000,USD,2024-12-31,dnjournal_ytd,,com
acquire.com,240020,USD,2022-12-31,dnjournal_ytd,,com
betz.com,240000,USD,2024-12-31,dnjournal_ytd,,com
ala.com,234000,USD,2024-12-31,dnjournal_ytd,,com
mint.io,230000,USD,2021-12-31,dnjournal_ytd,,io
timely.com,228825,USD,2024-12-31,dnjournal_ytd,,com
kindness.com,227002,USD,2022-12-31,dnjournal_ytd,,com
picture.com,225000,USD,2020-12-31,dnjournal_ytd,,com
humanity.org,225000,USD,2024-12-31,dnjournal_ytd,,org
patience.com,221780,USD,2022-12-31,dnjournal_ytd,,com
triple.com,220000,USD,2021-12-31,dnjournal_ytd,,com
gbr.com,206850,USD,2022-12-31,dnjournal_ytd,,com
cybersecurityjobs.com,205000,USD,2022-12-31,dnjournal_ytd,,com
free.co.uk,205000,USD,2020-12-31,dnjournal_ytd,,uk
fiasco.com,203500,USD,2023-12-31,dnjournal_ytd,,com
airplay.com,202000,USD,2023-12-31,dnjournal_ytd,,com
believe.com,200915,USD,2020-12-31,dnjournal_ytd,,com
shop.app,200000,USD,2020-12-31,dnjournal_ytd,,app
aoa.com,200000,USD,2020-12-31,dnjournal_ytd,,com
please.ai,200000,USD,2024-12-31,dnjournal_ytd,,ai
casino.bet,200000,USD,2024-12-31,dnjournal_ytd,,bet
yae.com,200000,USD,2022-12-31,dnjournal_ytd,,com
let.com,200000,USD,2021-12-31,dnjournal_ytd,,com
bodo.com,200000,USD,2021-12-31,dnjournal_ytd,,com
profitable.com,200000,USD,2020-12-31,dnjournal_ytd,,com
fluid.io,199995,USD,2024-12-31,dnjournal_ytd,,io
miri.com,199995,USD,2023-12-31,dnjournal_ytd,,com
bull.xyz,199888,USD,2022-12-31,dnjournal_ytd,,xyz
https.com,197000,USD,2021-12-31,dnjournal_ytd,,com
bath.com,195000,USD,2020-12-31,dnjournal_ytd,,com
palestine.com,194400,USD,2023-12-31,dnjournal_ytd,,com
rvsforsale.com,194213,USD,2021-12-31,dnjournal_ytd,,com
it.co.uk,187200,USD,2020-12-31,dnjournal_ytd,,uk
medal.com,185728,USD,2022-12-31,dnjournal_ytd,,com
betu.com,180000,USD,2021-12-31,dnjournal_ytd,,com
exchangerates.com,180000,USD,2021-12-31,dnjournal_ytd,,com
listing.com,180000,USD,2021-12-31,dnjournal_ytd,,com
electriccar.com,180000,USD,2020-12-31,dnjournal_ytd,,com
prove.com,175000,USD,2020-12-31,dnjournal_ytd,,com
solarenergy.com,175000,USD,2023-12-31,dnjournal_ytd,,com
rake.com,175000,USD,2022-12-31,dnjournal_ytd,,com
bookstore.com,175000,USD,2021-12-31,dnjournal_ytd,,com
blunt.com,175000,USD,2022-12-31,dnjournal_ytd,,com
metaverse.io,175000,USD,2021-12-31,dnjournal_ytd,,io
smartwallet.com,175000,USD,2021-12-31,dnjournal_ytd,,com
unchained.com,174999,USD,2021-12-31,dnjournal_ytd,,com
ready.org,169888,USD,2020-12-31,dnjournal_ytd,,org
dealmaker.com,168000,USD,2021-12-31,dnjournal_ytd,,com
fsm.com,161719,USD,2021-12-31,dnjournal_ytd,,com
fume.com,160000,USD,2021-12-31,dnjournal_ytd,,com
nfc.com,160000,USD,2023-12-31,dnjournal_ytd,,com
x.game,160000,USD,2024-12-31,dnjournal_ytd,,game
scottish.com,155000,USD,2021-12-31,dnjournal_ytd,,com
ecommerce.de,152000,USD,2021-12-31,dnjournal_ytd,,de
fanbase.com,151000,USD,2020-12-31,dnjournal_ytd,,com
throne.com,150000,USD,2023-12-31,dnjournal_ytd,,com
schematic.com,150000,USD,2023-12-31,dnjournal_ytd,,com
mindsprint.com,150000,USD,2024-12-31,dnjournal_ytd,,com
super.net,150000,USD,2024-12-31,dnjournal_ytd,,net
7.io,150000,USD,2024-12-31,dnjournal_ytd,,io
technologyholdings.com,150000,USD,2022-12-31,dnjournal_ytd,,com
bettingtips.com,150000,USD,2020-12-31,dnjournal_ytd,,com
swiper.com,150000,USD,2023-12-31,dnjournal_ytd,,com
copymarkets.com,150000,USD,2021-12-31,dnjournal_ytd,,com
nuum.com,150000,USD,2023-12-31,dnjournal_ytd,,com
skates.com,150000,USD,2021-12-31,dnjournal_ytd,,com
gian.com,150000,USD,2022-12-31,dnjournal_ytd,,com
cgd.com,150000,USD,2021-12-31,dnjournal_ytd,,com
cluster.com,150000,USD,2021-12-31,dnjournal_ytd,,com
hot7.com,150000,USD,2023-12-31,dnjournal_ytd,,com
mules.com,150000,USD,2021-12-31,dnjournal_ytd,,com
chronic.com,150000,USD,2021-12-31,dnjournal_ytd,,com
mindmesh.com,150000,USD,2026-06-12,dnjournal,,com
foreveryoung.com,150000,USD,2020-12-31,dnjournal_ytd,,com
eshop.com,148134,USD,2021-12-31,dnjournal_ytd,,com
memento.com,148000,USD,2020-12-31,dnjournal_ytd,,com
accelerator.com,145050,USD,2023-12-31,dnjournal_ytd,,com
skweezer.net,144000,USD,2021-12-31,dnjournal_ytd,,net
btc365.com,143480,USD,2021-12-31,dnjournal_ytd,,com
lawyersnearme.com,140409,USD,2022-12-31,dnjournal_ytd,,com
69bet.com,140000,USD,2024-12-31,dnjournal_ytd,,com
isign.com,140000,USD,2022-12-31,dnjournal_ytd,,com
zcg.com,140000,USD,2020-12-31,dnjournal_ytd,,com
golf.ai,140000,USD,2024-12-31,dnjournal_ytd,,ai
debounce.com,140000,USD,2024-12-31,dnjournal_ytd,,com
coa.com,140000,USD,2023-12-31,dnjournal_ytd,,com
cope.com,138000,USD,2021-12-31,dnjournal_ytd,,com
linktree.com,138000,USD,2021-12-31,dnjournal_ytd,,com
link.co,135000,USD,2021-12-31,dnjournal_ytd,,co
cv.co,130000,USD,2024-12-31,dnjournal_ytd,,co
majoris.com,130000,USD,2023-12-31,dnjournal_ytd,,com
win.ai,130000,USD,2024-12-31,dnjournal_ytd,,ai
riki.com,130000,USD,2024-12-31,dnjournal_ytd,,com
blueprint.ai,130000,USD,2024-12-31,dnjournal_ytd,,ai
betex.com,129995,USD,2024-12-31,dnjournal_ytd,,com
wallpapers.com,129500,USD,2020-12-31,dnjournal_ytd,,com
viv.com,129375,USD,2021-12-31,dnjournal_ytd,,com
0.io,125000,USD,2024-12-31,dnjournal_ytd,,io
agents.ai,125000,USD,2023-12-31,dnjournal_ytd,,ai
elmer.com,125000,USD,2022-12-31,dnjournal_ytd,,com
clearstreet.com,125000,USD,2021-12-31,dnjournal_ytd,,com
expireddomains.com,125000,USD,2021-12-31,dnjournal_ytd,,com
cows.com,125000,USD,2021-12-31,dnjournal_ytd,,com
live.chat,125000,USD,2020-12-31,dnjournal_ytd,,chat
proton.org,125000,USD,2022-12-31,dnjournal_ytd,,org
lendable.com,125000,USD,2020-12-31,dnjournal_ytd,,com
hero.io,125000,USD,2023-12-31,dnjournal_ytd,,io
auger.com,125000,USD,2024-12-31,dnjournal_ytd,,com
cryptouniversity.com,125000,USD,2022-12-31,dnjournal_ytd,,com
vehicle.com,121675,USD,2020-12-31,dnjournal_ytd,,com
eleven.io,121000,USD,2023-12-31,dnjournal_ytd,,io
stoneage.com,120200,USD,2023-12-31,dnjournal_ytd,,com
limit.com,120000,USD,2021-12-31,dnjournal_ytd,,com
goon.com,120000,USD,2021-12-31,dnjournal_ytd,,com
ledger.io,120000,USD,2021-12-31,dnjournal_ytd,,io
porn.co,120000,USD,2021-12-31,dnjournal_ytd,,co
ev.fr,120000,USD,2022-12-31,dnjournal_ytd,,fr
fantasy.ai,120000,USD,2024-12-31,dnjournal_ytd,,ai
secondbrain.com,120000,USD,2023-12-31,dnjournal_ytd,,com
sino.xyz,119911,USD,2022-12-31,dnjournal_ytd,,xyz
on.de,119000,USD,2021-12-31,dnjournal_ytd,,de
io.net,118000,USD,2023-12-31,dnjournal_ytd,,net
plp.com,117500,USD,2021-12-31,dnjournal_ytd,,com
plains.com,115000,USD,2020-12-31,dnjournal_ytd,,com
wbs.com,115000,USD,2020-12-31,dnjournal_ytd,,com
review.ai,115000,USD,2024-12-31,dnjournal_ytd,,ai
verano.com,115000,USD,2021-12-31,dnjournal_ytd,,com
symphonic.com,115000,USD,2021-12-31,dnjournal_ytd,,com
mixed.com,115000,USD,2022-12-31,dnjournal_ytd,,com
terry.com,114000,USD,2021-12-31,dnjournal_ytd,,com
candyshop.com,112125,USD,2021-12-31,dnjournal_ytd,,com
caretaker.com,112000,USD,2020-12-31,dnjournal_ytd,,com
veteransday.com,112000,USD,2021-12-31,dnjournal_ytd,,com
precise.ai,110000,USD,2023-12-31,dnjournal_ytd,,ai
betify.com,110000,USD,2022-12-31,dnjournal_ytd,,com
wrap.xyz,110000,USD,2022-12-31,dnjournal_ytd,,xyz
mim.com,110000,USD,2020-12-31,dnjournal_ytd,,com
bc.xyz,110000,USD,2023-12-31,dnjournal_ytd,,xyz
profile.net,108897,USD,2024-12-31,dnjournal_ytd,,net
confirm.com,108000,USD,2020-12-31,dnjournal_ytd,,com
january.com,107000,USD,2020-12-31,dnjournal_ytd,,com
vaninsurance.co.uk,106769,USD,2020-12-31,dnjournal_ytd,,uk
daga.com,106000,USD,2023-12-31,dnjournal_ytd,,com
evo.io,105000,USD,2024-12-31,dnjournal_ytd,,io
gaming.io,105000,USD,2022-12-31,dnjournal_ytd,,io
capital.xyz,105000,USD,2022-12-31,dnjournal_ytd,,xyz
crew.ai,104900,USD,2024-12-31,dnjournal_ytd,,ai
profile.xyz,104000,USD,2022-12-31,dnjournal_ytd,,xyz
sportsbet.xyz,103910,USD,2022-12-31,dnjournal_ytd,,xyz
iagent.com,102000,USD,2020-12-31,dnjournal_ytd,,com
auto.ae,101000,USD,2022-12-31,dnjournal_ytd,,ae
greenstreet.com,100890,USD,2020-12-31,dnjournal_ytd,,com
homefinance.com,100890,USD,2020-12-31,dnjournal_ytd,,com
nrh.com,100000,USD,2020-12-31,dnjournal_ytd,,com
nevis.com,100000,USD,2023-12-31,dnjournal_ytd,,com
de.fi,100000,USD,2023-12-31,dnjournal_ytd,,fi
anxiety.org,100000,USD,2023-12-31,dnjournal_ytd,,org
statistic.com,100000,USD,2023-12-31,dnjournal_ytd,,com
topfx.eu,100000,USD,2023-12-31,dnjournal_ytd,,eu
bti.com,100000,USD,2020-12-31,dnjournal_ytd,,com
b.et,100000,USD,2021-12-31,dnjournal_ytd,,et
fivenine.com,100000,USD,2020-12-31,dnjournal_ytd,,com
sleep.com.au,100000,USD,2020-12-31,dnjournal_ytd,,au
vaninsurance.com,100000,USD,2020-12-31,dnjournal_ytd,,com
interlock.com,100000,USD,2020-12-31,dnjournal_ytd,,com
wordplay.com,100000,USD,2022-12-31,dnjournal_ytd,,com
mannequin.com,100000,USD,2022-12-31,dnjournal_ytd,,com
lifeinsurance.com.au,100000,USD,2020-12-31,dnjournal_ytd,,au
winemaker.com,100000,USD,2020-12-31,dnjournal_ytd,,com
barri.com,100000,USD,2020-12-31,dnjournal_ytd,,com
meta.io,100000,USD,2021-12-31,dnjournal_ytd,,io
snitch.com,100000,USD,2024-12-31,dnjournal_ytd,,com
spring.net,100000,USD,2024-12-31,dnjournal_ytd,,net
sydneytools.com,100000,USD,2024-12-31,dnjournal_ytd,,com
open.network,100000,USD,2024-12-31,dnjournal_ytd,,network
paycard.com,100000,USD,2024-12-31,dnjournal_ytd,,com
rkx.com,100000,USD,2024-12-31,dnjournal_ytd,,com
photobooth.com,100000,USD,2024-12-31,dnjournal_ytd,,com
sandbagger.com,100000,USD,2024-12-31,dnjournal_ytd,,com
crypto.co.uk,100000,USD,2024-12-31,dnjournal_ytd,,uk
mapy.com,100000,USD,2024-12-31,dnjournal_ytd,,com
drive.us,99999,USD,2022-12-31,dnjournal_ytd,,us
hiphi.com,99999,USD,2020-12-31,dnjournal_ytd,,com
x.ar,99888,USD,2024-12-31,dnjournal_ytd,,ar
hot.co.uk,99500,USD,2022-12-31,dnjournal_ytd,,uk
thisav.com,99000,USD,2023-12-31,dnjournal_ytd,,com
stickerapp.eu,98699,USD,2026-06-11,dnjournal,Sedo,eu
m2.com,96800,USD,2022-12-31,dnjournal_ytd,,com
w.app,96000,USD,2023-12-31,dnjournal_ytd,,app
sports.gg,96000,USD,2022-12-31,dnjournal_ytd,,gg
create.xyz,95868,USD,2024-12-31,dnjournal_ytd,,xyz
twin.ai,95000,USD,2024-12-31,dnjournal_ytd,,ai
fg.org,95000,USD,2024-12-31,dnjournal_ytd,,org
expert.ai,95000,USD,2020-12-31,dnjournal_ytd,,ai
articulate.ai,95000,USD,2024-12-31,dnjournal_ytd,,ai
bezi.com,95000,USD,2023-12-31,dnjournal_ytd,,com
invent.ai,94900,USD,2024-12-31,dnjournal_ytd,,ai
lightrock.com,94888,USD,2020-12-31,dnjournal_ytd,,com
brasil.com,92250,USD,2022-12-31,dnjournal_ytd,,com
atnyumc.org,91770,USD,2026-06-12,dnjournal,Sedo,org
therapists.com,91183,USD,2020-12-31,dnjournal_ytd,,com
mountain.io,90000,USD,2022-12-31,dnjournal_ytd,,io
ukg.com,90000,USD,2020-12-31,dnjournal_ytd,,com
miami.org,90000,USD,2024-12-31,dnjournal_ytd,,org
study.ai,90000,USD,2023-12-31,dnjournal_ytd,,ai
hfm.com,90000,USD,2020-12-31,dnjournal_ytd,,com
knowledgebase.com,90000,USD,2022-12-31,dnjournal_ytd,,com
estates.com,90000,USD,2020-12-31,dnjournal_ytd,,com
travel.ai,90000,USD,2024-12-31,dnjournal_ytd,,ai
eclipse.xyz,90000,USD,2024-12-31,dnjournal_ytd,,xyz
curable.com,90000,USD,2022-12-31,dnjournal_ytd,,com
avatar.io,89999,USD,2021-12-31,dnjournal_ytd,,io
factoryoutlet.com,89999,USD,2020-12-31,dnjournal_ytd,,com
factory.io,88000,USD,2021-12-31,dnjournal_ytd,,io
ruby.io,88000,USD,2021-12-31,dnjournal_ytd,,io
own.co,87750,USD,2021-12-31,dnjournal_ytd,,co
7bet.com,86625,USD,2022-12-31,dnjournal_ytd,,com
factory.bg,86001,USD,2026-06-12,dnjournal,,bg
alex.net,85000,USD,2021-12-31,dnjournal_ytd,,net
odyssey.ai,85000,USD,2024-12-31,dnjournal_ytd,,ai
bestcrypto.com,85000,USD,2022-12-31,dnjournal_ytd,,com
buy.es,85000,USD,2023-12-31,dnjournal_ytd,,es
tranquil.com,85000,USD,2023-12-31,dnjournal_ytd,,com
airops.com,85000,USD,2022-12-31,dnjournal_ytd,,com
halo.xyz,85000,USD,2024-12-31,dnjournal_ytd,,xyz
fiduciary.com,84999,USD,2022-12-31,dnjournal_ytd,,com
vips.com,83500,USD,2022-12-31,dnjournal_ytd,,com
it.tv,83160,USD,2022-12-31,dnjournal_ytd,,tv
reservation.ai,82500,USD,2024-12-31,dnjournal_ytd,,ai
reseravtion.ai,82500,USD,2024-12-31,dnjournal_ytd,,ai
reseravtions.ai,82500,USD,2024-12-31,dnjournal_ytd,,ai
heloc.com,82500,USD,2020-12-31,dnjournal_ytd,,com
reservations.ai,82500,USD,2024-12-31,dnjournal_ytd,,ai
genie.io,82500,USD,2023-12-31,dnjournal_ytd,,io
green.earth,82000,USD,2024-12-31,dnjournal_ytd,,earth
aigenerator.com,81675,USD,2023-12-31,dnjournal_ytd,,com
khols.com,81559,USD,2020-12-31,dnjournal_ytd,,com
textfree.com,81102,USD,2024-12-31,dnjournal_ytd,,com
convergence.ai,80000,USD,2024-12-31,dnjournal_ytd,,ai
smartbockchain.com,80000,USD,2023-12-31,dnjournal_ytd,,com
onelineage.com,80000,USD,2023-12-31,dnjournal_ytd,,com
onda.com,80000,USD,2022-12-31,dnjournal_ytd,,com
27bet.com,80000,USD,2024-12-31,dnjournal_ytd,,com
world.xyz,80000,USD,2026-06-13,dnjournal,,xyz
kalibari.com,80000,USD,2020-12-31,dnjournal_ytd,,com
mybets.com,80000,USD,2023-12-31,dnjournal_ytd,,com
poker.club,80000,USD,2023-12-31,dnjournal_ytd,,club
greengarden.com,80000,USD,2020-12-31,dnjournal_ytd,,com
grades.com,80000,USD,2023-12-31,dnjournal_ytd,,com
arc.net,80000,USD,2020-12-31,dnjournal_ytd,,net
buran.com,80000,USD,2024-12-31,dnjournal_ytd,,com
thyme.com,80000,USD,2020-12-31,dnjournal_ytd,,com
archies.com,80000,USD,2023-12-31,dnjournal_ytd,,com
ml.cloud,80000,USD,2023-12-31,dnjournal_ytd,,cloud
clean.org,80000,USD,2021-12-31,dnjournal_ytd,,org
bolt.xyz,79888,USD,2022-12-31,dnjournal_ytd,,xyz
clockwork.xyz,79888,USD,2023-12-31,dnjournal_ytd,,xyz
bling.io,79444,USD,2022-12-31,dnjournal_ytd,,io
789.win,78900,USD,2023-12-31,dnjournal_ytd,,win
stuff.it,78888,USD,2022-12-31,dnjournal_ytd,,it
saudigpt.com,78600,USD,2024-12-31,dnjournal_ytd,,com
kare.it,78564,USD,2026-06-14,dnjournal,Sedo,it
giveaways.com,78000,USD,2022-12-31,dnjournal_ytd,,com
virtua.com,78000,USD,2022-12-31,dnjournal_ytd,,com
buy.ca,76557,USD,2024-12-31,dnjournal_ytd,,ca
nue.com,75500,USD,2022-12-31,dnjournal_ytd,,com
kiru.com,75415,USD,2020-12-31,dnjournal_ytd,,com
fibr.com,75000,USD,2020-12-31,dnjournal_ytd,,com
directions.com,75000,USD,2020-12-31,dnjournal_ytd,,com
listeningroom.com,75000,USD,2020-12-31,dnjournal_ytd,,com
supercoins.com,75000,USD,2020-12-31,dnjournal_ytd,,com
totalrx.com,75000,USD,2026-06-12,dnjournal,Sedo,com
download.it,75000,USD,2020-12-31,dnjournal_ytd,,it
invest.ae,75000,USD,2021-12-31,dnjournal_ytd,,ae
versus.co,75000,USD,2021-12-31,dnjournal_ytd,,co
dabble.com.au,75000,USD,2021-12-31,dnjournal_ytd,,au
qlar.com,75000,USD,2023-12-31,dnjournal_ytd,,com
kulta.com,75000,USD,2023-12-31,dnjournal_ytd,,com
cashgo.com,75000,USD,2020-12-31,dnjournal_ytd,,com
kenosha.com,75000,USD,2020-12-31,dnjournal_ytd,,com
afloat.com,75000,USD,2022-12-31,dnjournal_ytd,,com
raven.io,75000,USD,2022-12-31,dnjournal_ytd,,io
travelful.net,75000,USD,2024-12-31,dnjournal_ytd,,net
thedeeply.com,75000,USD,2024-12-31,dnjournal_ytd,,com
mylogic.com,75000,USD,2024-12-31,dnjournal_ytd,,com
cmgn.com,75000,USD,2024-12-31,dnjournal_ytd,,com
ab.org,75000,USD,2024-12-31,dnjournal_ytd,,org
operator.ai,75000,USD,2024-12-31,dnjournal_ytd,,ai
bazaart.com,75000,USD,2024-12-31,dnjournal_ytd,,com
fincas.com,75000,USD,2022-12-31,dnjournal_ytd,,com
smkt.com,75000,USD,2022-12-31,dnjournal_ytd,,com
nftauction.com,75000,USD,2022-12-31,dnjournal_ytd,,com
myfy.com,75000,USD,2024-12-31,dnjournal_ytd,,com
akira.com,75000,USD,2024-12-31,dnjournal_ytd,,com
lightbet.com,74999,USD,2024-12-31,dnjournal_ytd,,com
13bet.com,74995,USD,2024-12-31,dnjournal_ytd,,com
