domain,price,currency,date,source,venue,tld
mindsprint.com,150000,USD,2024-12-31,dnjournal_ytd,,com
super.net,150000,USD,2024-12-31,dnjournal_ytd,,net
7.io,150000,USD,2024-12-31,dnjournal_ytd,,io
debounce.com,140000,USD,2024-12-31,dnjournal_ytd,,com
69bet.com,140000,USD,2024-12-31,dnjournal_ytd,,com
golf.ai,140000,USD,2024-12-31,dnjournal_ytd,,ai
crypto.co.uk,100000,USD,2024-12-31,dnjournal_ytd,,uk
win.ai,130000,USD,2024-12-31,dnjournal_ytd,,ai
cv.co,130000,USD,2024-12-31,dnjournal_ytd,,co
riki.com,130000,USD,2024-12-31,dnjournal_ytd,,com
blueprint.ai,130000,USD,2024-12-31,dnjournal_ytd,,ai
betex.com,129995,USD,2024-12-31,dnjournal_ytd,,com
auger.com,125000,USD,2024-12-31,dnjournal_ytd,,com
0.io,125000,USD,2024-12-31,dnjournal_ytd,,io
fantasy.ai,120000,USD,2024-12-31,dnjournal_ytd,,ai
review.ai,115000,USD,2024-12-31,dnjournal_ytd,,ai
profile.net,108897,USD,2024-12-31,dnjournal_ytd,,net
photobooth.com,100000,USD,2024-12-31,dnjournal_ytd,,com
evo.io,105000,USD,2024-12-31,dnjournal_ytd,,io
crew.ai,104900,USD,2024-12-31,dnjournal_ytd,,ai
paycard.com,100000,USD,2024-12-31,dnjournal_ytd,,com
mapy.com,100000,USD,2024-12-31,dnjournal_ytd,,com
sydneytools.com,100000,USD,2024-12-31,dnjournal_ytd,,com
snitch.com,100000,USD,2024-12-31,dnjournal_ytd,,com
spring.net,100000,USD,2024-12-31,dnjournal_ytd,,net
open.network,100000,USD,2024-12-31,dnjournal_ytd,,network
rkx.com,100000,USD,2024-12-31,dnjournal_ytd,,com
sandbagger.com,100000,USD,2024-12-31,dnjournal_ytd,,com
x.ar,99888,USD,2024-12-31,dnjournal_ytd,,ar
create.xyz,95868,USD,2024-12-31,dnjournal_ytd,,xyz
articulate.ai,95000,USD,2024-12-31,dnjournal_ytd,,ai
fg.org,95000,USD,2024-12-31,dnjournal_ytd,,org
twin.ai,95000,USD,2024-12-31,dnjournal_ytd,,ai
invent.ai,94900,USD,2024-12-31,dnjournal_ytd,,ai
travel.ai,90000,USD,2024-12-31,dnjournal_ytd,,ai
miami.org,90000,USD,2024-12-31,dnjournal_ytd,,org
eclipse.xyz,90000,USD,2024-12-31,dnjournal_ytd,,xyz
green.earth,82000,USD,2024-12-31,dnjournal_ytd,,earth
odyssey.ai,85000,USD,2024-12-31,dnjournal_ytd,,ai
halo.xyz,85000,USD,2024-12-31,dnjournal_ytd,,xyz
reseravtion.ai,82500,USD,2024-12-31,dnjournal_ytd,,ai
reseravtions.ai,82500,USD,2024-12-31,dnjournal_ytd,,ai
textfree.com,81102,USD,2024-12-31,dnjournal_ytd,,com
travelful.net,75000,USD,2024-12-31,dnjournal_ytd,,net
convergence.ai,80000,USD,2024-12-31,dnjournal_ytd,,ai
27bet.com,80000,USD,2024-12-31,dnjournal_ytd,,com
buran.com,80000,USD,2024-12-31,dnjournal_ytd,,com
saudigpt.com,78600,USD,2024-12-31,dnjournal_ytd,,com
ab.org,75000,USD,2024-12-31,dnjournal_ytd,,org
cmgn.com,75000,USD,2024-12-31,dnjournal_ytd,,com
mylogic.com,75000,USD,2024-12-31,dnjournal_ytd,,com
bazaart.com,75000,USD,2024-12-31,dnjournal_ytd,,com
myfy.com,75000,USD,2024-12-31,dnjournal_ytd,,com
akira.com,75000,USD,2024-12-31,dnjournal_ytd,,com
thedeeply.com,75000,USD,2024-12-31,dnjournal_ytd,,com
operator.ai,75000,USD,2024-12-31,dnjournal_ytd,,ai
lightbet.com,74999,USD,2024-12-31,dnjournal_ytd,,com
13bet.com,74995,USD,2024-12-31,dnjournal_ytd,,com
adhoc.com,68500,USD,2024-12-31,dnjournal_ytd,,com
build.app,74238,USD,2024-12-31,dnjournal_ytd,,app
astrology.ai,72000,USD,2024-12-31,dnjournal_ytd,,ai
mind.io,70000,USD,2024-12-31,dnjournal_ytd,,io
wallo.com,70000,USD,2024-12-31,dnjournal_ytd,,com
deflect.com,70000,USD,2024-12-31,dnjournal_ytd,,com
repeatable.com,65000,USD,2024-12-31,dnjournal_ytd,,com
hollywood.ai,65000,USD,2024-12-31,dnjournal_ytd,,ai
lvk.com,65000,USD,2024-12-31,dnjournal_ytd,,com
gamegenie.com,65000,USD,2024-12-31,dnjournal_ytd,,com
reservation.ai,82500,USD,2024-12-31,dnjournal_ytd,,ai
reservations.ai,82500,USD,2024-12-31,dnjournal_ytd,,ai
resolve.ai,64490,USD,2024-12-31,dnjournal_ytd,,ai
visionary.vc,64000,USD,2024-12-31,dnjournal_ytd,,vc
raspberry.ai,60000,USD,2024-12-31,dnjournal_ytd,,ai
instruct.ai,60000,USD,2024-12-31,dnjournal_ytd,,ai
endeavor.ai,60000,USD,2024-12-31,dnjournal_ytd,,ai
mom.ai,60000,USD,2024-12-31,dnjournal_ytd,,ai
hamilton.ai,60000,USD,2024-12-31,dnjournal_ytd,,ai
boombox.ai,59995,USD,2024-12-31,dnjournal_ytd,,ai
fem.ai,59500,USD,2024-12-31,dnjournal_ytd,,ai
bring.de,55000,USD,2024-12-31,dnjournal_ytd,,de
buy.ca,76557,USD,2024-12-31,dnjournal_ytd,,ca
toro.ai,55000,USD,2024-12-31,dnjournal_ytd,,ai
masa.ai,54000,USD,2024-12-31,dnjournal_ytd,,ai
musik.de,49999,USD,2024-12-31,dnjournal_ytd,,de
garden.co,50000,USD,2024-12-31,dnjournal_ytd,,co
fire.co,52000,USD,2024-12-31,dnjournal_ytd,,co
spaces.ca,67800,USD,2024-12-31,dnjournal_ytd,,ca
icp.ai,50000,USD,2024-12-31,dnjournal_ytd,,ai
rhyme.ai,50000,USD,2024-12-31,dnjournal_ytd,,ai
distribute.ai,50000,USD,2024-12-31,dnjournal_ytd,,ai
distro.ai,50000,USD,2024-12-31,dnjournal_ytd,,ai
authentic.ai,50000,USD,2024-12-31,dnjournal_ytd,,ai
fan.io,50000,USD,2024-12-31,dnjournal_ytd,,io
reflection.ai,50000,USD,2024-12-31,dnjournal_ytd,,ai
bison.ai,50000,USD,2024-12-31,dnjournal_ytd,,ai
loft.ai,50000,USD,2024-12-31,dnjournal_ytd,,ai
all.in,50000,USD,2024-12-31,dnjournal_ytd,,in
mba.ai,50000,USD,2024-12-31,dnjournal_ytd,,ai
firestation.io,48988,USD,2024-12-31,dnjournal_ytd,,io
meld.ai,47500,USD,2024-12-31,dnjournal_ytd,,ai
via.ai,47000,USD,2024-12-31,dnjournal_ytd,,ai
divorce.ai,45000,USD,2024-12-31,dnjournal_ytd,,ai
salt.ai,45000,USD,2024-12-31,dnjournal_ytd,,ai
strawberry.ai,45000,USD,2024-12-31,dnjournal_ytd,,ai
inventive.ai,44900,USD,2024-12-31,dnjournal_ytd,,ai
space.co.uk,35000,USD,2024-12-31,dnjournal_ytd,,uk
rep.ai,43500,USD,2024-12-31,dnjournal_ytd,,ai
cloud.me,42500,USD,2024-12-31,dnjournal_ytd,,me
pose.ai,42500,USD,2024-12-31,dnjournal_ytd,,ai
relax.ai,42000,USD,2024-12-31,dnjournal_ytd,,ai
gm.ai,42000,USD,2024-12-31,dnjournal_ytd,,ai
maggie.ai,40000,USD,2024-12-31,dnjournal_ytd,,ai
liftoff.ai,40000,USD,2024-12-31,dnjournal_ytd,,ai
clarify.ai,40000,USD,2024-12-31,dnjournal_ytd,,ai
saber.ai,40000,USD,2024-12-31,dnjournal_ytd,,ai
across.ai,40000,USD,2024-12-31,dnjournal_ytd,,ai
cotton.ai,40000,USD,2024-12-31,dnjournal_ytd,,ai
gathr.ai,40000,USD,2024-12-31,dnjournal_ytd,,ai
accent.ai,40000,USD,2024-12-31,dnjournal_ytd,,ai
ceramic.ai,40000,USD,2024-12-31,dnjournal_ytd,,ai
ppt.ai,39000,USD,2024-12-31,dnjournal_ytd,,ai
blackswan.ai,37500,USD,2024-12-31,dnjournal_ytd,,ai
med.io,33684,USD,2024-12-31,dnjournal_ytd,,io
maz.ai,36000,USD,2024-12-31,dnjournal_ytd,,ai
ruya.ai,36000,USD,2024-12-31,dnjournal_ytd,,ai
encyclopedia.ai,35000,USD,2024-12-31,dnjournal_ytd,,ai
aero.ai,33333,USD,2024-12-31,dnjournal_ytd,,ai
penny.ai,35000,USD,2024-12-31,dnjournal_ytd,,ai
intangible.ai,35000,USD,2024-12-31,dnjournal_ytd,,ai
picks.ai,35000,USD,2024-12-31,dnjournal_ytd,,ai
doris.ai,35000,USD,2024-12-31,dnjournal_ytd,,ai
vero.ai,35000,USD,2024-12-31,dnjournal_ytd,,ai
anthology.ai,35000,USD,2024-12-31,dnjournal_ytd,,ai
receivable.ai,35000,USD,2024-12-31,dnjournal_ytd,,ai
witness.ai,35000,USD,2024-12-31,dnjournal_ytd,,ai
polyester.ai,34000,USD,2024-12-31,dnjournal_ytd,,ai
leaders.ai,33000,USD,2024-12-31,dnjournal_ytd,,ai
spindle.ai,32560,USD,2024-12-31,dnjournal_ytd,,ai
baby.ai,32500,USD,2024-12-31,dnjournal_ytd,,ai
fin.tech,50000,USD,2024-12-31,dnjournal_ytd,,tech
0.vip,50000,USD,2024-12-31,dnjournal_ytd,,vip
li.net,50000,USD,2024-12-31,dnjournal_ytd,,net
rails.xyz,50000,USD,2024-12-31,dnjournal_ytd,,xyz
elixir.xyz,50000,USD,2024-12-31,dnjournal_ytd,,xyz
profile.link,40000,USD,2024-12-31,dnjournal_ytd,,link
craft.org,41000,USD,2024-12-31,dnjournal_ytd,,org
operator.xyz,40000,USD,2024-12-31,dnjournal_ytd,,xyz
huge.org,40000,USD,2024-12-31,dnjournal_ytd,,org
voice.art,40000,USD,2024-12-31,dnjournal_ytd,,art
habibi.xyz,39888,USD,2024-12-31,dnjournal_ytd,,xyz
pafikotabogor.org,35000,USD,2024-12-31,dnjournal_ytd,,org
backpack.xyz,34888,USD,2024-12-31,dnjournal_ytd,,xyz
seattle.org,33350,USD,2024-12-31,dnjournal_ytd,,org
hub.xyz,31900,USD,2024-12-31,dnjournal_ytd,,xyz
maha.xyz,30000,USD,2024-12-31,dnjournal_ytd,,xyz
ipl.net,27000,USD,2024-12-31,dnjournal_ytd,,net
ton.cloud,25300,USD,2024-12-31,dnjournal_ytd,,cloud
poker.pro,24000,USD,2024-12-31,dnjournal_ytd,,pro
gosh.xyz,24888,USD,2024-12-31,dnjournal_ytd,,xyz
vvv.net,23500,USD,2024-12-31,dnjournal_ytd,,net
pay.day,21000,USD,2024-12-31,dnjournal_ytd,,day
world.charity,20000,USD,2024-12-31,dnjournal_ytd,,charity
birk.org,22000,USD,2024-12-31,dnjournal_ytd,,org
spectral.xyz,20933,USD,2024-12-31,dnjournal_ytd,,xyz
policies.org,20000,USD,2024-12-31,dnjournal_ytd,,org
kernal.net,20000,USD,2024-12-31,dnjournal_ytd,,net
nya.net,20000,USD,2024-12-31,dnjournal_ytd,,net
smart.domains,20000,USD,2024-12-31,dnjournal_ytd,,domains
fun.chat,20000,USD,2024-12-31,dnjournal_ytd,,chat
smart.health,19625,USD,2024-12-31,dnjournal_ytd,,health
jammer.net,19000,USD,2024-12-31,dnjournal_ytd,,net
bitcoin.academy,15000,USD,2024-12-31,dnjournal_ytd,,academy
evolution.cloud,17500,USD,2024-12-31,dnjournal_ytd,,cloud
vhf.org,17750,USD,2024-12-31,dnjournal_ytd,,org
aeon.life,14500,USD,2024-12-31,dnjournal_ytd,,life
softly.org,15000,USD,2024-12-31,dnjournal_ytd,,org
fortlauderdale.org,15000,USD,2024-12-31,dnjournal_ytd,,org
cs2.org,15000,USD,2024-12-31,dnjournal_ytd,,org
jm.law,14999,USD,2024-12-31,dnjournal_ytd,,law
va.law,14999,USD,2024-12-31,dnjournal_ytd,,law
tc.law,14999,USD,2024-12-31,dnjournal_ytd,,law
rejuvenation.net,14888,USD,2024-12-31,dnjournal_ytd,,net
eaw.org,14500,USD,2024-12-31,dnjournal_ytd,,org
ewn.org,14500,USD,2024-12-31,dnjournal_ytd,,org
vas.net,13532,USD,2024-12-31,dnjournal_ytd,,net
riggs.org,13125,USD,2024-12-31,dnjournal_ytd,,org
casinopro.net,12000,USD,2024-12-31,dnjournal_ytd,,net
blackhole.xyz,13000,USD,2024-12-31,dnjournal_ytd,,xyz
church.sucks,13000,USD,2024-12-31,dnjournal_ytd,,sucks
blackthorn.xyz,12888,USD,2024-12-31,dnjournal_ytd,,xyz
tilted.xyz,12888,USD,2024-12-31,dnjournal_ytd,,xyz
web3.bot,12000,USD,2024-12-31,dnjournal_ytd,,bot
catalog.org,11800,USD,2024-12-31,dnjournal_ytd,,org
vk.org,11611,USD,2024-12-31,dnjournal_ytd,,org
thailand.org,11000,USD,2024-12-31,dnjournal_ytd,,org
link.xyz,10000,USD,2024-12-31,dnjournal_ytd,,xyz
pay.express,10000,USD,2024-12-31,dnjournal_ytd,,express
h2.nrw,9921,USD,2024-12-31,dnjournal_ytd,,nrw
seven.bet,9999,USD,2024-12-31,dnjournal_ytd,,bet
identify.org,10500,USD,2024-12-31,dnjournal_ytd,,org
chemicals.org,10000,USD,2024-12-31,dnjournal_ytd,,org
swish.app,10000,USD,2024-12-31,dnjournal_ytd,,app
global.art,10000,USD,2024-12-31,dnjournal_ytd,,art
narita.net,10000,USD,2024-12-31,dnjournal_ytd,,net
energy.law,10000,USD,2024-12-31,dnjournal_ytd,,law
assets.org,11016,USD,2021-12-31,dnjournal_ytd,,org
vacationrentals.info,10000,USD,2024-12-31,dnjournal_ytd,,info
mia.xyz,10000,USD,2024-12-31,dnjournal_ytd,,xyz
virtual.art,10000,USD,2024-12-31,dnjournal_ytd,,art
under.net,10000,USD,2024-12-31,dnjournal_ytd,,net
harmony.cloud,10000,USD,2024-12-31,dnjournal_ytd,,cloud
blog.link,10000,USD,2024-12-31,dnjournal_ytd,,link
michael.art,10000,USD,2024-12-31,dnjournal_ytd,,art
plus.bet,9999,USD,2024-12-31,dnjournal_ytd,,bet
raven.pro,9888,USD,2024-12-31,dnjournal_ytd,,pro
newyorkhotels.org,8610,USD,2024-12-31,dnjournal_ytd,,org
mein.deal,9000,USD,2024-12-31,dnjournal_ytd,,deal
jac.org,9188,USD,2024-12-31,dnjournal_ytd,,org
whatnot.net,9000,USD,2024-12-31,dnjournal_ytd,,net
gr.health,9000,USD,2024-12-31,dnjournal_ytd,,health
mv.health,9000,USD,2024-12-31,dnjournal_ytd,,health
help.com,3000000,USD,2023-12-31,dnjournal_ytd,,com
hurt.com,1500000,USD,2023-12-31,dnjournal_ytd,,com
room.com,1500000,USD,2023-12-31,dnjournal_ytd,,com
you.ai,700000,USD,2023-12-31,dnjournal_ytd,,ai
socrates.com,600000,USD,2023-12-31,dnjournal_ytd,,com
ecl.com,600000,USD,2023-12-31,dnjournal_ytd,,com
pfa.com,450000,USD,2023-12-31,dnjournal_ytd,,com
betting.online,400000,USD,2023-12-31,dnjournal_ytd,,online
giveaway.com,400000,USD,2023-12-31,dnjournal_ytd,,com
tophotels.com,380000,USD,2023-12-31,dnjournal_ytd,,com
pfp.com,353000,USD,2023-12-31,dnjournal_ytd,,com
tactic.com,303295,USD,2023-12-31,dnjournal_ytd,,com
vegetarian.com,300000,USD,2023-12-31,dnjournal_ytd,,com
yourride.com,300000,USD,2023-12-31,dnjournal_ytd,,com
txt.com,300000,USD,2023-12-31,dnjournal_ytd,,com
plans.com,275000,USD,2023-12-31,dnjournal_ytd,,com
skywin.com,275000,USD,2023-12-31,dnjournal_ytd,,com
hdl.com,260000,USD,2023-12-31,dnjournal_ytd,,com
stack.ai,258888,USD,2023-12-31,dnjournal_ytd,,ai
plunge.com,250000,USD,2023-12-31,dnjournal_ytd,,com
whiskey.com,250000,USD,2023-12-31,dnjournal_ytd,,com
npc.ai,250000,USD,2023-12-31,dnjournal_ytd,,ai
onyx.com,250000,USD,2023-12-31,dnjournal_ytd,,com
fiasco.com,203500,USD,2023-12-31,dnjournal_ytd,,com
airplay.com,202000,USD,2023-12-31,dnjournal_ytd,,com
miri.com,199995,USD,2023-12-31,dnjournal_ytd,,com
palestine.com,194400,USD,2023-12-31,dnjournal_ytd,,com
solarenergy.com,175000,USD,2023-12-31,dnjournal_ytd,,com
nfc.com,160000,USD,2023-12-31,dnjournal_ytd,,com
hot7.com,150000,USD,2023-12-31,dnjournal_ytd,,com
nuum.com,150000,USD,2023-12-31,dnjournal_ytd,,com
schematic.com,150000,USD,2023-12-31,dnjournal_ytd,,com
swiper.com,150000,USD,2023-12-31,dnjournal_ytd,,com
throne.com,150000,USD,2023-12-31,dnjournal_ytd,,com
accelerator.com,145050,USD,2023-12-31,dnjournal_ytd,,com
coa.com,140000,USD,2023-12-31,dnjournal_ytd,,com
majoris.com,130000,USD,2023-12-31,dnjournal_ytd,,com
hero.io,125000,USD,2023-12-31,dnjournal_ytd,,io
agents.ai,125000,USD,2023-12-31,dnjournal_ytd,,ai
eleven.io,121000,USD,2023-12-31,dnjournal_ytd,,io
stoneage.com,120200,USD,2023-12-31,dnjournal_ytd,,com
secondbrain.com,120000,USD,2023-12-31,dnjournal_ytd,,com
io.net,118000,USD,2023-12-31,dnjournal_ytd,,net
precise.ai,110000,USD,2023-12-31,dnjournal_ytd,,ai
bc.xyz,110000,USD,2023-12-31,dnjournal_ytd,,xyz
topfx.eu,100000,USD,2023-12-31,dnjournal_ytd,,eu
daga.com,106000,USD,2023-12-31,dnjournal_ytd,,com
statistic.com,100000,USD,2023-12-31,dnjournal_ytd,,com
anxiety.org,100000,USD,2023-12-31,dnjournal_ytd,,org
de.fi,100000,USD,2023-12-31,dnjournal_ytd,,fi
nevis.com,100000,USD,2023-12-31,dnjournal_ytd,,com
thisav.com,99000,USD,2023-12-31,dnjournal_ytd,,com
archies.com,80000,USD,2023-12-31,dnjournal_ytd,,com
w.app,96000,USD,2023-12-31,dnjournal_ytd,,app
bezi.com,95000,USD,2023-12-31,dnjournal_ytd,,com
buy.es,85000,USD,2023-12-31,dnjournal_ytd,,es
study.ai,90000,USD,2023-12-31,dnjournal_ytd,,ai
ml.cloud,80000,USD,2023-12-31,dnjournal_ytd,,cloud
tranquil.com,85000,USD,2023-12-31,dnjournal_ytd,,com
genie.io,82500,USD,2023-12-31,dnjournal_ytd,,io
aigenerator.com,81675,USD,2023-12-31,dnjournal_ytd,,com
qlar.com,75000,USD,2023-12-31,dnjournal_ytd,,com
grades.com,80000,USD,2023-12-31,dnjournal_ytd,,com
poker.club,80000,USD,2023-12-31,dnjournal_ytd,,club
onelineage.com,80000,USD,2023-12-31,dnjournal_ytd,,com
mybets.com,80000,USD,2023-12-31,dnjournal_ytd,,com
smartbockchain.com,80000,USD,2023-12-31,dnjournal_ytd,,com
clockwork.xyz,79888,USD,2023-12-31,dnjournal_ytd,,xyz
789.win,78900,USD,2023-12-31,dnjournal_ytd,,win
kulta.com,75000,USD,2023-12-31,dnjournal_ytd,,com
socrates.xyz,74888,USD,2023-12-31,dnjournal_ytd,,xyz
aiwriter.com,67500,USD,2023-12-31,dnjournal_ytd,,com
normal.es,65000,USD,2023-12-31,dnjournal_ytd,,es
matched.com,62380,USD,2023-12-31,dnjournal_ytd,,com
biti.com,61200,USD,2023-12-31,dnjournal_ytd,,com
millionaires.com,60100,USD,2023-12-31,dnjournal_ytd,,com
rtbet.com,60000,USD,2023-12-31,dnjournal_ytd,,com
vital.io,60000,USD,2023-12-31,dnjournal_ytd,,io
climateers.com,59888,USD,2023-12-31,dnjournal_ytd,,com
relu.com,58888,USD,2023-12-31,dnjournal_ytd,,com
aim.io,45101,USD,2023-12-31,dnjournal_ytd,,io
nomos.ai,55000,USD,2023-12-31,dnjournal_ytd,,ai
magnet.de,51000,USD,2023-12-31,dnjournal_ytd,,de
802.com,53499,USD,2023-12-31,dnjournal_ytd,,com
hoteldeal.com,51000,USD,2023-12-31,dnjournal_ytd,,com
gold.net,50000,USD,2023-12-31,dnjournal_ytd,,net
1337.org,50000,USD,2023-12-31,dnjournal_ytd,,org
pics.ai,50000,USD,2023-12-31,dnjournal_ytd,,ai
cardiac.com,50000,USD,2023-12-31,dnjournal_ytd,,com
speedz.com,50000,USD,2023-12-31,dnjournal_ytd,,com
cloudtech.com,50000,USD,2023-12-31,dnjournal_ytd,,com
bitcoinetf.org,49999,USD,2023-12-31,dnjournal_ytd,,org
travelai.com,49997,USD,2023-12-31,dnjournal_ytd,,com
arbet.com,49995,USD,2023-12-31,dnjournal_ytd,,com
earlybird.xyz,49499,USD,2023-12-31,dnjournal_ytd,,xyz
sunhome.com,49491,USD,2023-12-31,dnjournal_ytd,,com
payments.co,45000,USD,2023-12-31,dnjournal_ytd,,co
bnft.com,48000,USD,2023-12-31,dnjournal_ytd,,com
viral.io,60000,USD,2023-12-31,dnjournal_ytd,,io
regeneration.co,47350,USD,2023-12-31,dnjournal_ytd,,co
more.ai,44321,USD,2023-12-31,dnjournal_ytd,,ai
px.io,38000,USD,2023-12-31,dnjournal_ytd,,io
blaze.ai,40000,USD,2023-12-31,dnjournal_ytd,,ai
pornos.de,35000,USD,2023-12-31,dnjournal_ytd,,de
tree.com.au,34407,USD,2023-12-31,dnjournal_ytd,,au
gov.de,30000,USD,2023-12-31,dnjournal_ytd,,de
apostalegal.com.br,30000,USD,2023-12-31,dnjournal_ytd,,br
chess.ru,28234,USD,2023-12-31,dnjournal_ytd,,ru
shark.ai,28000,USD,2023-12-31,dnjournal_ytd,,ai
dn.io,27500,USD,2023-12-31,dnjournal_ytd,,io
civ.co,27500,USD,2023-12-31,dnjournal_ytd,,co
pen.ai,25000,USD,2023-12-31,dnjournal_ytd,,ai
localize.ai,26500,USD,2023-12-31,dnjournal_ytd,,ai
qm.de,25000,USD,2023-12-31,dnjournal_ytd,,de
punter.co.uk,21600,USD,2023-12-31,dnjournal_ytd,,uk
webmail.de,23055,USD,2023-12-31,dnjournal_ytd,,de
maxed.co,25000,USD,2023-12-31,dnjournal_ytd,,co
field.ai,25000,USD,2023-12-31,dnjournal_ytd,,ai
flyr.ai,24999,USD,2023-12-31,dnjournal_ytd,,ai
pioneer.us,19500,USD,2023-12-31,dnjournal_ytd,,us
spark.fi,22700,USD,2023-12-31,dnjournal_ytd,,fi
litmus.ai,24000,USD,2023-12-31,dnjournal_ytd,,ai
sales.co,24000,USD,2023-12-31,dnjournal_ytd,,co
coupons.co.uk,18500,USD,2023-12-31,dnjournal_ytd,,uk
direct.ai,23500,USD,2023-12-31,dnjournal_ytd,,ai
carlease.co.uk,18000,USD,2023-12-31,dnjournal_ytd,,uk
coupons.at,20000,USD,2023-12-31,dnjournal_ytd,,at
rugs.se,20000,USD,2023-12-31,dnjournal_ytd,,se
access.me,19000,USD,2023-12-31,dnjournal_ytd,,me
tvbet.com.br,20001,USD,2023-12-31,dnjournal_ytd,,br
dara.co,20000,USD,2023-12-31,dnjournal_ytd,,co
her.co,20000,USD,2023-12-31,dnjournal_ytd,,co
vip.ai,20000,USD,2023-12-31,dnjournal_ytd,,ai
shipping.ai,19999,USD,2023-12-31,dnjournal_ytd,,ai
til.co,19900,USD,2023-12-31,dnjournal_ytd,,co
friends.ai,18500,USD,2023-12-31,dnjournal_ytd,,ai
xm.net.au,27500,USD,2023-12-31,dnjournal_ytd,,au
gsm.be,16000,USD,2023-12-31,dnjournal_ytd,,be
toy.ai,15000,USD,2023-12-31,dnjournal_ytd,,ai
autoaz.de,15000,USD,2023-12-31,dnjournal_ytd,,de
utrace.de,15000,USD,2023-12-31,dnjournal_ytd,,de
walkingforhealth.org.uk,13250,USD,2023-12-31,dnjournal_ytd,,uk
glance.ai,16000,USD,2023-12-31,dnjournal_ytd,,ai
ferienhaus-nordsee.de,15000,USD,2023-12-31,dnjournal_ytd,,de
av.ca,20000,USD,2023-12-31,dnjournal_ytd,,ca
ceo.co,15000,USD,2023-12-31,dnjournal_ytd,,co
bourbon.vc,15000,USD,2023-12-31,dnjournal_ytd,,vc
web3.tv,15000,USD,2023-12-31,dnjournal_ytd,,tv
nimbus.co,15000,USD,2023-12-31,dnjournal_ytd,,co
bde.co,15000,USD,2023-12-31,dnjournal_ytd,,co
cont.eu,14000,USD,2023-12-31,dnjournal_ytd,,eu
pcu.ca,14500,USD,2023-12-31,dnjournal_ytd,,ca
replay.com.au,14454,USD,2023-12-31,dnjournal_ytd,,au
lucky.me,13500,USD,2023-12-31,dnjournal_ytd,,me
blt.de,12900,USD,2023-12-31,dnjournal_ytd,,de
ole.de,12750,USD,2023-12-31,dnjournal_ytd,,de
therapieliege.de,12500,USD,2023-12-31,dnjournal_ytd,,de
goat.fi,12299,USD,2023-12-31,dnjournal_ytd,,fi
better.io,13500,USD,2023-12-31,dnjournal_ytd,,io
kolobezky.sk,12000,USD,2023-12-31,dnjournal_ytd,,sk
service.eu,12000,USD,2023-12-31,dnjournal_ytd,,eu
termine.ch,12000,USD,2023-12-31,dnjournal_ytd,,ch
wtm.de,11888,USD,2023-12-31,dnjournal_ytd,,de
dominion.fr,12000,USD,2023-12-31,dnjournal_ytd,,fr
ipad.nl,12000,USD,2023-12-31,dnjournal_ytd,,nl
bump.co.uk,10000,USD,2023-12-31,dnjournal_ytd,,uk
linda.co,10000,USD,2023-12-31,dnjournal_ytd,,co
via.eu,10000,USD,2023-12-31,dnjournal_ytd,,eu
elektoroller.de,11000,USD,2023-12-31,dnjournal_ytd,,de
parrot.us,12000,USD,2023-12-31,dnjournal_ytd,,us
slaapbank.nl,11000,USD,2023-12-31,dnjournal_ytd,,nl
nta.nl,10750,USD,2023-12-31,dnjournal_ytd,,nl
